rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,연결구분
20240516001598,11013,2024,00148540,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 72 기 1분기,235107178000,,,40,KRW,,제 71 기 1분기,352159083000,,,,연결
20240516001598,11013,2024,00148540,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 72 기 1분기,713807596000,,,41,KRW,,제 71 기 1분기,666963238000,,,,연결
20240516001598,11013,2024,00148540,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperations,영업에서 창출된 현금흐름,-,제 72 기 1분기,770752187000,,,42,KRW,,제 71 기 1분기,779598805000,,,,연결
20240516001598,11013,2024,00148540,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세 부담액,-,제 72 기 1분기,56944591000,,,43,KRW,,제 71 기 1분기,112635567000,,,,연결
20240516001598,11013,2024,00148540,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,환율변동효과,-,제 72 기 1분기,54615679000,,,44,KRW,,제 71 기 1분기,14740431000,,,,연결
20240516001598,11013,2024,00148540,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,현금및현금성자산의 증가,-,제 72 기 1분기,466043861000,,,45,KRW,,제 71 기 1분기,-121653736000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,0,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,연결재무제표 [member],제 72 기 1분기,11125450000,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,11125450000,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,0,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,사업결합 및 종속기업 처분 관련 비지배지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,3,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,179047370000,,,4,KRW,,제 71 기 1분기,179047370000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,4062667674000,,,4,KRW,,제 71 기 1분기,3962816952000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,279396339000,,,4,KRW,,제 71 기 1분기,48015632000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,5513928899000,,,4,KRW,,제 71 기 1분기,5182697470000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,12378889675000,,,4,KRW,,제 71 기 1분기,12550936018000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 72 기 1분기,17892818574000,,,4,KRW,,제 71 기 1분기,17733633488000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,992817516000,,,4,KRW,,제 71 기 1분기,992817516000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,연결재무제표 [member],제 72 기 1분기,290000000000,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,290000000000,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,0,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,0,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,5,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,연결재무제표 [member],제 72 기 1분기,350011592000,,,6,KRW,,제 71 기 1분기,26000000000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,350011592000,,,6,KRW,,제 71 기 1분기,26000000000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,0,,,6,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,0,,,6,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,6,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,6,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,6,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,33073000,,,7,KRW,,제 71 기 1분기,-19016000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,44949000,,,7,KRW,,제 71 기 1분기,-25844000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,연결재무제표 [member],제 72 기 1분기,78022000,,,7,KRW,,제 71 기 1분기,-44860000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,33073000,,,7,KRW,,제 71 기 1분기,-19016000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,7,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,7,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,7,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,8,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,70617949000,,,8,KRW,,제 71 기 1분기,28810441000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,115406776000,,,8,KRW,,제 71 기 1분기,98643535000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,186024725000,,,8,KRW,,제 71 기 1분기,127453976000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,289899477000,,,8,KRW,,제 71 기 1분기,238542927000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,연결재무제표 [member],제 72 기 1분기,475924202000,,,8,KRW,,제 71 기 1분기,365996903000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,8,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,9,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,100705769000,,,9,KRW,,제 71 기 1분기,83940300000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,0,,,9,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,100705769000,,,9,KRW,,제 71 기 1분기,83940300000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,75455616000,,,9,KRW,,제 71 기 1분기,109735547000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,연결재무제표 [member],제 72 기 1분기,176161385000,,,9,KRW,,제 71 기 1분기,193675847000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,9,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,연결재무제표 [member],제 72 기 1분기,17985766537000,,17892818574000,10,KRW,,제 71 기 1분기,17874003002000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,12388915355000,,,10,KRW,,제 71 기 1분기,12609681604000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,5596851182000,,,10,KRW,,제 71 기 1분기,5264321398000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,392406442000,,,10,KRW,,제 71 기 1분기,184769419000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,4032579854000,,,10,KRW,,제 71 기 1분기,3907687093000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,179047370000,,179047370000,10,KRW,,제 71 기 1분기,179047370000,,제 70 기,179047370000,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,992817516000,,992817516000,10,KRW,,제 71 기 1분기,992817516000,,제 70 기,992817516000,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,연결재무제표 [member],제 72 기 1분기,-158006734000,,,11,KRW,,제 71 기 1분기,-5906682000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,-155576988000,,,11,KRW,,제 71 기 1분기,-44035950000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,-2429746000,,,11,KRW,,제 71 기 1분기,38129268000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,11,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,11,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,-2429746000,,,11,KRW,,제 71 기 1분기,38129268000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,11,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,-279873797000,,,12,KRW,,제 71 기 1분기,-179797341000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,-103102442000,,,12,KRW,,제 71 기 1분기,-45830048000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,-2396673000,,,12,KRW,,제 71 기 1분기,38110252000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,-100705769000,,,12,KRW,,제 71 기 1분기,-83940300000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,12,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,12,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,연결재무제표 [member],제 72 기 1분기,-382976239000,,,12,KRW,,제 71 기 1분기,-225627389000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,당기 세후 기타포괄손익,연결재무제표 [member],제 72 기 1분기,325084707000,,,13,KRW,,제 71 기 1분기,354275384000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,2469331000,,,14,KRW,,제 71 기 1분기,-1004644000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,2621376000,,,14,KRW,,제 71 기 1분기,1272594000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,연결재무제표 [member],제 72 기 1분기,5090707000,,,14,KRW,,제 71 기 1분기,267950000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,14,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,2469331000,,,14,KRW,,제 71 기 1분기,-1004644000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,14,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,14,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,연결재무제표 [member],제 72 기 1분기,345208194000,,,15,KRW,,제 71 기 1분기,303691004000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,231688604000,,,15,KRW,,제 71 기 1분기,202794694000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,113519590000,,,15,KRW,,제 71 기 1분기,100896310000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,113519590000,,,15,KRW,,제 71 기 1분기,100896310000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,15,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,15,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,15,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,16,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,0,,,16,KRW,,제 71 기 1분기,17045158000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,-13238730000,,,16,KRW,,제 71 기 1분기,-8129269000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,-13238730000,,,16,KRW,,제 71 기 1분기,8915889000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,-40106429000,,,16,KRW,,제 71 기 1분기,28254506000,,,,연결
