rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,연결구분
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,0,,,5,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,0,,,5,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,5,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_IssueOfHybridBond,신종자본증권발행,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,5,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,연결재무제표 [member],제 72 기 3분기,-450028592000,,,6,KRW,,제 71 기 3분기,-41212291000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-450028592000,,,6,KRW,,제 71 기 3분기,-41212291000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,0,,,6,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,0,,,6,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,0,,,6,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,6,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,dart_RepaymentOfHybridBond,신종자본증권상환,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,6,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,113200000,,,7,KRW,,제 71 기 3분기,-274926000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,153846000,,,7,KRW,,제 71 기 3분기,-373642000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,연결재무제표 [member],제 72 기 3분기,267046000,,,7,KRW,,제 71 기 3분기,-648568000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,113200000,,,7,KRW,,제 71 기 3분기,-274926000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,7,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,7,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,-표준계정코드 미사용-,관계기업 자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,0,,,7,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,8,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,106379864000,,,8,KRW,,제 71 기 3분기,180317601000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,-8893863000,,,8,KRW,,제 71 기 3분기,183865445000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,97486001000,,,8,KRW,,제 71 기 3분기,364183046000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,138475094000,,,8,KRW,,제 71 기 3분기,496737276000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,연결재무제표 [member],제 72 기 3분기,-739022556000,,,8,KRW,,제 71 기 3분기,563470613000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ComprehensiveIncome,분기 총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,8,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,9,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,-100705769000,,,9,KRW,,제 71 기 3분기,-83940300000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,0,,,9,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,-100705769000,,,9,KRW,,제 71 기 3분기,-83940300000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-127391168000,,,9,KRW,,제 71 기 3분기,-166870518000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,연결재무제표 [member],제 72 기 3분기,-228096937000,,,9,KRW,,제 71 기 3분기,-250810818000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_DividendsPaid,연차배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,9,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,연결재무제표 [member],제 72 기 3분기,17309688904000,,17892818574000,10,KRW,,제 71 기 3분기,18406241349000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,12065769297000,,,10,KRW,,제 71 기 3분기,12882770235000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,5243919607000,,,10,KRW,,제 71 기 3분기,5523471114000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,3712952000,,,10,KRW,,제 71 기 3분기,292411975000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,4068341769000,,,10,KRW,,제 71 기 3분기,4059194253000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,179047370000,,,10,KRW,,제 71 기 3분기,179047370000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,992817516000,,992817516000,10,KRW,,제 71 기 3분기,992817516000,,제 70 기,992817516000,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,연결재무제표 [member],제 72 기 3분기,-536408993000,,,11,KRW,,제 71 기 3분기,165413415000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-269506269000,,,11,KRW,,제 71 기 3분기,104607591000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,-266902724000,,,11,KRW,,제 71 기 3분기,60805824000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,11,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,0,,,11,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,-266902724000,,,11,KRW,,제 71 기 3분기,60805824000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,11,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-451595472000,,,12,KRW,,제 71 기 3분기,-164903059000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,-367495293000,,,12,KRW,,제 71 기 3분기,-23409402000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,-266789524000,,,12,KRW,,제 71 기 3분기,60530898000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,-100705769000,,,12,KRW,,제 71 기 3분기,-83940300000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,12,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,12,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransactionsWithOwners,소유주와의 거래 합계,연결재무제표 [member],제 72 기 3분기,-819090765000,,,12,KRW,,제 71 기 3분기,-188312461000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,연결재무제표 [member],제 72 기 3분기,-443823117000,,,13,KRW,,제 71 기 3분기,206614589000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,67449070000,,,13,KRW,,제 71 기 3분기,253864225000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,4362162000,,,13,KRW,,제 71 기 3분기,203661503000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,-8893863000,,,13,KRW,,제 71 기 3분기,183865445000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,13256025000,,,13,KRW,,제 71 기 3분기,19796058000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,13,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncome,분기 세후 기타포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,13,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,817437000,,,14,KRW,,제 71 기 3분기,-6610477000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,852353000,,,14,KRW,,제 71 기 3분기,-11688582000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,연결재무제표 [member],제 72 기 3분기,2225072000,,,14,KRW,,제 71 기 3분기,-8186370000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,817437000,,,14,KRW,,제 71 기 3분기,-6610477000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,14,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,14,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,0,,,14,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,연결재무제표 [member],제 72 기 3분기,209420616000,,,15,KRW,,제 71 기 3분기,463779521000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,160771797000,,,15,KRW,,제 71 기 3분기,255285389000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,48648819000,,,15,KRW,,제 71 기 3분기,208494132000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,15,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,0,,,15,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,48648819000,,,15,KRW,,제 71 기 3분기,208494132000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,15,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,-26568236000,,,16,KRW,,제 71 기 3분기,3232024000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-70466834000,,,16,KRW,,제 71 기 3분기,17554366000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,연결재무제표 [member],제 72 기 3분기,-3968441000,,,16,KRW,,제 71 기 3분기,24040635000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,-27738811000,,,16,KRW,,제 71 기 3분기,-15742787000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,16,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,16,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,1170575000,,,16,KRW,,제 71 기 3분기,18974811000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,연결재무제표 [member],제 72 기 3분기,-45925000,,,17,KRW,,제 71 기 3분기,-81661000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-100744000,,,17,KRW,,제 71 기 3분기,-412065000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,-113484000,,,17,KRW,,제 71 기 3분기,644989000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,0,,,17,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,-113484000,,,17,KRW,,제 71 기 3분기,644989000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,17,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,17,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,-30621308000,,,18,KRW,,제 71 기 3분기,-2275423000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,18,KRW,,제 71 기 3분기,0,,,,연결
